model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
naive-bayes_remove_dots_remove_stop_words_lemmatize,0.35294117647058826,0.7325227963525835,0.0995850622406639,0.5853658536585366,24.0,71.0,217.0,17.0,2024-05-13 16:11:16.610131

naive-bayes_remove_dots_lemmatize_remove_stop_words_lowercase,0.3380281690140845,0.7142857142857143,0.10212765957446808,0.5853658536585366,24.0,77.0,211.0,17.0,2024-05-13 16:11:16.762980

naive-bayes_lemmatize_lowercase_remove_dots,0.40298507462686567,0.756838905775076,0.10843373493975904,0.6585365853658537,27.0,66.0,222.0,14.0,2024-05-13 16:11:16.829272

naive-bayes_lemmatize_remove_duplicates_remove_stop_words,0.32335329341317365,0.6565349544072948,0.125,0.6585365853658537,27.0,99.0,189.0,14.0,2024-05-13 16:11:16.988433

naive-bayes_lemmatize_remove_duplicates_remove_dots,0.3016759776536313,0.6200607902735562,0.1323529411764706,0.6585365853658537,27.0,111.0,177.0,14.0,2024-05-13 16:11:16.993223

naive-bayes_remove_stop_words_remove_duplicates,0.30939226519337015,0.6200607902735562,0.13725490196078433,0.6829268292682927,28.0,112.0,176.0,13.0,2024-05-13 16:11:17.410558

naive-bayes_remove_dots_remove_stop_words_remove_duplicates,0.30985915492957744,0.7021276595744681,0.09523809523809523,0.5365853658536586,22.0,79.0,209.0,19.0,2024-05-13 16:11:17.529141

naive-bayes_lemmatize_remove_dots,0.36879432624113473,0.729483282674772,0.10833333333333334,0.6341463414634146,26.0,74.0,214.0,15.0,2024-05-13 16:11:17.588794

naive-bayes_lowercase_remove_stop_words_lemmatize_remove_duplicates,0.3218390804597701,0.6413373860182371,0.13270142180094788,0.6829268292682927,28.0,105.0,183.0,13.0,2024-05-13 16:11:17.872848

naive-bayes_remove_duplicates_lemmatize_remove_dots_lowercase,0.34146341463414637,0.6717325227963525,0.12669683257918551,0.6829268292682927,28.0,95.0,193.0,13.0,2024-05-13 16:11:18.140228

naive-bayes_lowercase_lemmatize_remove_dots_remove_stop_words,0.32653061224489793,0.6990881458966566,0.10434782608695652,0.5853658536585366,24.0,82.0,206.0,17.0,2024-05-13 16:11:18.081923

naive-bayes_remove_dots_remove_duplicates_lowercase_lemmatize,0.31952662721893493,0.6504559270516718,0.1261682242990654,0.6585365853658537,27.0,101.0,187.0,14.0,2024-05-13 16:11:18.535972

naive-bayes_remove_dots_remove_duplicates_lemmatize_lowercase,0.34782608695652173,0.6808510638297872,0.125,0.6829268292682927,28.0,92.0,196.0,13.0,2024-05-13 16:11:19.078319

naive-bayes_remove_dots_lemmatize_remove_stop_words_lowercase_remove_duplicates,0.34074074074074073,0.729483282674772,0.09583333333333334,0.5609756097560976,23.0,71.0,217.0,18.0,2024-05-13 16:11:19.173223

naive-bayes_remove_stop_words_lemmatize_remove_dots,0.34782608695652173,0.7264437689969605,0.100418410041841,0.5853658536585366,24.0,73.0,215.0,17.0,2024-05-13 16:11:19.178820

naive-bayes_remove_dots_remove_stop_words_lemmatize_lowercase,0.35555555555555557,0.7355623100303952,0.09917355371900827,0.5853658536585366,24.0,70.0,218.0,17.0,2024-05-13 16:11:19.261713

naive-bayes_remove_duplicates_remove_stop_words_remove_dots_lemmatize_lowercase,0.34710743801652894,0.7598784194528876,0.084,0.5121951219512195,21.0,59.0,229.0,20.0,2024-05-13 16:11:19.472325

naive-bayes_lemmatize_remove_stop_words_lowercase_remove_dots,0.35294117647058826,0.7325227963525835,0.0995850622406639,0.5853658536585366,24.0,71.0,217.0,17.0,2024-05-13 16:11:19.460011

naive-bayes_lowercase_remove_dots_lemmatize,0.352112676056338,0.7203647416413373,0.10548523206751055,0.6097560975609756,25.0,76.0,212.0,16.0,2024-05-13 16:11:19.626356

naive-bayes_lowercase_remove_stop_words_lemmatize,0.35658914728682173,0.7477203647416414,0.09349593495934959,0.5609756097560976,23.0,65.0,223.0,18.0,2024-05-13 16:11:19.494784

naive-bayes_remove_stop_words_lemmatize_remove_dots_lowercase,0.3404255319148936,0.7173252279635258,0.1016949152542373,0.5853658536585366,24.0,76.0,212.0,17.0,2024-05-13 16:11:19.925502

naive-bayes_lemmatize_remove_duplicates_remove_stop_words_remove_dots,0.33587786259541985,0.7355623100303952,0.09090909090909091,0.5365853658536586,22.0,68.0,220.0,19.0,2024-05-13 16:11:20.493607

naive-bayes_remove_stop_words_lowercase_lemmatize_remove_duplicates_remove_dots,0.34285714285714286,0.7203647416413373,0.10126582278481013,0.5853658536585366,24.0,75.0,213.0,17.0,2024-05-13 16:11:20.618676

naive-bayes_remove_duplicates_remove_dots_remove_stop_words_lemmatize,0.3225806451612903,0.7446808510638298,0.08163265306122448,0.4878048780487805,20.0,63.0,225.0,21.0,2024-05-13 16:11:20.999941

naive-bayes_lemmatize_remove_stop_words_lowercase,0.36363636363636365,0.7659574468085106,0.0873015873015873,0.5365853658536586,22.0,58.0,230.0,19.0,2024-05-13 16:11:21.198041

naive-bayes_remove_dots_remove_duplicates_remove_stop_words,0.30985915492957744,0.7021276595744681,0.09523809523809523,0.5365853658536586,22.0,79.0,209.0,19.0,2024-05-13 16:11:21.165439

naive-bayes_remove_stop_words_remove_duplicates_lemmatize_remove_dots_lowercase,0.3464566929133858,0.7477203647416414,0.08943089430894309,0.5365853658536586,22.0,64.0,224.0,19.0,2024-05-13 16:11:21.478723

naive-bayes_remove_dots_lowercase_remove_duplicates_remove_stop_words,0.34285714285714286,0.7203647416413373,0.10126582278481013,0.5853658536585366,24.0,75.0,213.0,17.0,2024-05-13 16:11:21.321512

naive-bayes_remove_duplicates_remove_stop_words_lowercase_lemmatize,0.3176470588235294,0.6474164133738601,0.1267605633802817,0.6585365853658537,27.0,102.0,186.0,14.0,2024-05-13 16:11:21.608876

naive-bayes_lemmatize_lowercase_remove_duplicates,0.32954545454545453,0.6413373860182371,0.13744075829383887,0.7073170731707317,29.0,106.0,182.0,12.0,2024-05-13 16:11:21.705835

