model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
naive-bayes_add-k-0.1_remove_stop_words_lemmatize_remove_duplicates,0.3448275862068966,0.8267477203647416,0.05514705882352941,0.36585365853658536,15.0,31.0,257.0,26.0,2024-05-13 16:14:50.152499

naive-bayes_add-k-0.9_remove_stop_words_lemmatize_remove_duplicates,0.34146341463414637,0.6717325227963525,0.12669683257918551,0.6829268292682927,28.0,95.0,193.0,13.0,2024-05-13 16:14:50.309384

naive-bayes_add-k-0.1_remove_dots_lemmatize_remove_duplicates,0.3181818181818182,0.817629179331307,0.05204460966542751,0.34146341463414637,14.0,33.0,255.0,27.0,2024-05-13 16:14:50.427188

naive-bayes_add-k-0.2_remove_duplicates_lowercase,0.32142857142857145,0.7689969604863222,0.07114624505928854,0.43902439024390244,18.0,53.0,235.0,23.0,2024-05-13 16:14:50.471979

naive-bayes_add-k-0.8_remove_dots_lemmatize_remove_stop_words,0.36220472440944884,0.7537993920972644,0.09274193548387097,0.5609756097560976,23.0,63.0,225.0,18.0,2024-05-13 16:14:50.501615

naive-bayes_add-k-0.30000000000000004_remove_dots_lemmatize_remove_duplicates,0.36065573770491804,0.7629179331306991,0.08764940239043825,0.5365853658536586,22.0,59.0,229.0,19.0,2024-05-13 16:14:50.645687

naive-bayes_add-k-0.7000000000000001_remove_dots_lemmatize_remove_duplicates,0.33548387096774196,0.6869300911854104,0.11504424778761062,0.6341463414634146,26.0,88.0,200.0,15.0,2024-05-13 16:14:50.722505

naive-bayes_add-k-0.5_remove_dots_lemmatize_remove_duplicates,0.34074074074074073,0.729483282674772,0.09583333333333334,0.5609756097560976,23.0,71.0,217.0,18.0,2024-05-13 16:14:50.717462

naive-bayes_add-k-0.6_remove_dots_lemmatize_remove_duplicates,0.3472222222222222,0.7142857142857143,0.10638297872340426,0.6097560975609756,25.0,78.0,210.0,16.0,2024-05-13 16:14:50.769058

naive-bayes_add-k-0.2_remove_stop_words_remove_duplicates_lemmatize,0.4074074074074074,0.8054711246200608,0.0830188679245283,0.5365853658536586,22.0,45.0,243.0,19.0,2024-05-13 16:14:50.820489

naive-bayes_add-k-0.1_remove_duplicates,0.3469387755102041,0.8054711246200608,0.06415094339622641,0.4146341463414634,17.0,40.0,248.0,24.0,2024-05-13 16:14:50.877186

naive-bayes_add-k-0.5_remove_stop_words_remove_duplicates_lemmatize,0.35294117647058826,0.7325227963525835,0.0995850622406639,0.5853658536585366,24.0,71.0,217.0,17.0,2024-05-13 16:14:50.833844

naive-bayes_add-k-0.30000000000000004_remove_dots_remove_duplicates_remove_stop_words,0.32989690721649484,0.8024316109422492,0.06060606060606061,0.3902439024390244,16.0,40.0,248.0,25.0,2024-05-13 16:14:50.916414

naive-bayes_add-k-0.7000000000000001_lowercase,0.35,0.7629179331306991,0.08366533864541832,0.5121951219512195,21.0,58.0,230.0,20.0,2024-05-13 16:14:50.899962

naive-bayes_add-k-0.2_remove_dots_lemmatize_lowercase,0.345679012345679,0.8389057750759878,0.050724637681159424,0.34146341463414637,14.0,26.0,262.0,27.0,2024-05-13 16:14:50.931943

naive-bayes_add-k-0.7000000000000001_remove_dots_remove_duplicates_remove_stop_words,0.3442622950819672,0.756838905775076,0.08433734939759036,0.5121951219512195,21.0,60.0,228.0,20.0,2024-05-13 16:14:51.044337

naive-bayes_add-k-0.5_remove_dots_lowercase,0.35714285714285715,0.7811550151975684,0.07782101167315175,0.4878048780487805,20.0,51.0,237.0,21.0,2024-05-13 16:14:51.074794

naive-bayes_add-k-0.1_remove_dots_remove_duplicates_lemmatize,0.35714285714285715,0.8358662613981763,0.05454545454545454,0.36585365853658536,15.0,28.0,260.0,26.0,2024-05-13 16:14:51.214874

naive-bayes_add-k-0.30000000000000004_lowercase_remove_dots_remove_duplicates,0.3333333333333333,0.756838905775076,0.08032128514056225,0.4878048780487805,20.0,59.0,229.0,21.0,2024-05-13 16:14:51.194711

naive-bayes_add-k-0.8_lowercase_remove_dots_remove_duplicates,0.3218390804597701,0.6413373860182371,0.13270142180094788,0.6829268292682927,28.0,105.0,183.0,13.0,2024-05-13 16:14:51.264373

naive-bayes_add-k-0.8_remove_dots_remove_duplicates_lemmatize,0.34210526315789475,0.6960486322188449,0.11353711790393013,0.6341463414634146,26.0,85.0,203.0,15.0,2024-05-13 16:14:51.809299

naive-bayes_add-k-0.6_remove_dots_remove_stop_words_lowercase,0.34146341463414637,0.7537993920972644,0.0846774193548387,0.5121951219512195,21.0,61.0,227.0,20.0,2024-05-13 16:14:51.784875

naive-bayes_add-k-0.4_lemmatize_remove_stop_words,0.3076923076923077,0.8085106382978723,0.05263157894736842,0.34146341463414637,14.0,36.0,252.0,27.0,2024-05-13 16:14:51.791833

naive-bayes_add-k-0.4_remove_dots_remove_stop_words_remove_duplicates,0.3333333333333333,0.7933130699088146,0.06513409961685823,0.4146341463414634,17.0,44.0,244.0,24.0,2024-05-13 16:14:51.864283

naive-bayes_add-k-0.9_remove_dots_remove_duplicates_lemmatize,0.32098765432098764,0.6656534954407295,0.1187214611872146,0.6341463414634146,26.0,95.0,193.0,15.0,2024-05-13 16:14:51.884129

naive-bayes_add-k-0.2_lowercase_remove_stop_words_remove_duplicates,0.38095238095238093,0.8024316109422492,0.07575757575757576,0.4878048780487805,20.0,44.0,244.0,21.0,2024-05-13 16:14:51.944069

naive-bayes_add-k-0.8_remove_dots_remove_stop_words_remove_duplicates,0.3333333333333333,0.7325227963525835,0.0912863070539419,0.5365853658536586,22.0,69.0,219.0,19.0,2024-05-13 16:14:52.015815

naive-bayes_add-k-0.8_lowercase_remove_stop_words_remove_dots,0.35036496350364965,0.729483282674772,0.1,0.5853658536585366,24.0,72.0,216.0,17.0,2024-05-13 16:14:52.092683

naive-bayes_add-k-0.1_lemmatize,0.27692307692307694,0.8571428571428571,0.031914893617021274,0.21951219512195122,9.0,15.0,273.0,32.0,2024-05-13 16:14:52.193877

naive-bayes_add-k-0.2_remove_stop_words_remove_dots_remove_duplicates,0.2823529411764706,0.8145896656534954,0.04477611940298507,0.2926829268292683,12.0,32.0,256.0,29.0,2024-05-13 16:14:52.323666

naive-bayes_add-k-0.9_lowercase_remove_stop_words_remove_duplicates,0.3176470588235294,0.6474164133738601,0.1267605633802817,0.6585365853658537,27.0,102.0,186.0,14.0,2024-05-13 16:14:52.311151

naive-bayes_add-k-0.2_lemmatize,0.273972602739726,0.8389057750759878,0.036231884057971016,0.24390243902439024,10.0,22.0,266.0,31.0,2024-05-13 16:14:52.499743

naive-bayes_add-k-0.1_remove_stop_words_remove_dots_lemmatize,0.32432432432432434,0.8480243161094225,0.043010752688172046,0.2926829268292683,12.0,21.0,267.0,29.0,2024-05-13 16:14:52.820600

naive-bayes_add-k-0.8_lemmatize_remove_duplicates,0.3493975903614458,0.6717325227963525,0.13122171945701358,0.7073170731707317,29.0,96.0,192.0,12.0,2024-05-13 16:14:52.854360

