model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
svm_remove_dots_remove_duplicates_lemmatize_remove_stop_words_lowercase,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:37:59.632060

svm_remove_duplicates_remove_dots_lowercase_remove_stop_words,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:00.148828

svm_remove_duplicates_lowercase,0.5161290322580645,0.9088145896656535,0.7619047619047619,0.3902439024390244,16.0,5.0,283.0,25.0,2024-05-13 21:38:01.136274

svm_lowercase_remove_duplicates_remove_dots,0.5396825396825397,0.9118541033434651,0.7727272727272727,0.4146341463414634,17.0,5.0,283.0,24.0,2024-05-13 21:38:01.402522

svm_remove_stop_words_lemmatize_remove_duplicates_lowercase,0.5172413793103449,0.9148936170212766,0.8823529411764706,0.36585365853658536,15.0,2.0,286.0,26.0,2024-05-13 21:38:01.983256

svm_remove_duplicates_lemmatize_remove_dots,0.4918032786885246,0.9057750759878419,0.75,0.36585365853658536,15.0,5.0,283.0,26.0,2024-05-13 21:38:02.059843

svm_remove_stop_words_remove_dots_remove_duplicates_lowercase,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:03.122482

svm_lemmatize_remove_stop_words_remove_duplicates_lowercase,0.5573770491803278,0.9179331306990881,0.85,0.4146341463414634,17.0,3.0,285.0,24.0,2024-05-13 21:38:03.198405

svm_lemmatize_remove_stop_words_remove_duplicates,0.5573770491803278,0.9179331306990881,0.85,0.4146341463414634,17.0,3.0,285.0,24.0,2024-05-13 21:38:03.842727

svm_remove_dots_remove_stop_words_remove_duplicates_lowercase,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:03.782823

svm_lowercase_remove_duplicates_lemmatize_remove_dots,0.4918032786885246,0.9057750759878419,0.75,0.36585365853658536,15.0,5.0,283.0,26.0,2024-05-13 21:38:04.755972

svm_remove_stop_words_lowercase_remove_dots_remove_duplicates,0.5573770491803278,0.9179331306990881,0.85,0.4146341463414634,17.0,3.0,285.0,24.0,2024-05-13 21:38:05.109372

svm_remove_duplicates_remove_stop_words_lowercase_remove_dots,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:05.538214

